0.152314647378,0.731522518932,1
0.123110307414,0.708146671981,1
0.181518987342,0.672574730969,1
0.223019891501,0.705097648466,1
0.195352622061,0.707130330809,1
0.144629294756,0.691885213232,1
0.133869801085,0.672574730969,1
0.458191681736,0.480486249502,0
0.530433996383,0.495731367079,0
0.45972875226,0.488616978876,0
0.50122965642,0.46829015544,0
0.50122965642,0.467273814269,0
0.468951175407,0.508943802312,0
0.499692585895,0.510976484655,0
0.470488245931,0.482518931845,0
0.482784810127,0.481502590674,0
0.495081374322,0.49064966122,0
0.482784810127,0.493698684735,0
0.516600361664,0.474388202471,0
0.533508137432,0.477437225986,0
0.430524412297,0.494715025907,0
0.461265822785,0.455077720207,0
0.504303797468,0.482518931845,0
0.50122965642,0.49064966122,0
0.236911456645,0.716038179092,1
0.231672444808,0.678091418267,1
0.155131074393,0.698922277757,1
0.237833061425,0.717401403173,1
0.16958141664,0.718764117603,1
0.179620171807,0.686591970739,1
0.151382253293,0.72633724857,1
0.226468854941,0.68152695004,1
0.164957247398,0.739922703933,1
0.160041570802,0.688141698838,1
0.20839742338,0.725822562975,1
0.22253041175,0.689288205226,1
0.174662827632,0.674462472128,1
0.130211209124,0.728282181806,1
0.215101075623,0.702985418529,1
0.145213540893,0.712739119083,1
0.161723935994,0.642698187901,1
0.167285829827,0.630467389651,1
0.159904425594,0.78214853101,1
0.165213481302,0.68724850477,1
0.18853478015,0.707360880933,1
0.151903058546,0.695846090718,1
0.148866525383,0.645140293126,1
0.177326699491,0.700983933147,1
0.199085962803,0.671139688156,1
0.157800747192,0.738524328975,1
0.156590251766,0.627219577596,1
0.1974507094,0.688632690958,1
0.165977970499,0.762607944519,1
0.133584926593,0.726492146212,1
0.1018385314,0.757312393293,1
0.133687110795,0.687514617532,1
0.136156964417,0.736904821357,1
0.137283499888,0.639904171766,1
0.158384322603,0.671991510799,1
0.0783753797008,0.684506235799,1
0.174606003795,0.757057162079,1
0.491501918335,0.509838166677,0
0.531370765602,0.472434488486,0
0.546225787523,0.492843653235,0
0.470761265152,0.479821498641,0
0.483392591682,0.488483416162,0
0.512171084535,0.479366702895,0
0.503196800998,0.45048356046,0
0.4653962519,0.533915013866,0
0.494533357779,0.494313677992,0
0.515477147793,0.530721454455,0
0.461743948456,0.533523102612,0
0.4562831293,0.444674083983,0
0.454425838365,0.453769525768,0
0.435031099722,0.483389954059,0
0.482650434797,0.488756415954,0
0.51302464782,0.436973474911,0
0.501264236304,0.528305178283,0
0.424086400874,0.444014152006,0
0.381931059693,0.371986211348,0
